origin,destination,distance_meters,duration_seconds,duration_in_traffic_seconds,departure_time,delay
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,2868,2024-09-10 21:22:03,-1190
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,3045,2024-09-10 22:22:03,-1013
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,2634,2024-09-10 23:22:03,-1424
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,3247,2024-09-10 00:22:03,-811
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,3790,2024-09-10 01:22:03,-268
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,3710,2024-09-10 02:22:03,-348
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,4138,2024-09-10 03:22:03,80
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,4420,2024-09-10 04:22:03,362
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,4939,2024-09-10 05:22:03,881
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,4941,2024-09-10 06:22:03,883
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,5189,2024-09-10 07:22:03,1131
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,5063,2024-09-10 08:22:03,1005
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,4645,2024-09-10 09:22:03,587
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,4817,2024-09-10 10:22:03,759
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,5044,2024-09-10 11:22:03,986
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,5601,2024-09-10 12:22:03,1543
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,5606,2024-09-10 13:22:03,1548
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,5222,2024-09-10 14:22:03,1164
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,4586,2024-09-10 15:22:03,528
"Howrah Railway Station, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",26846,4058,3962,2024-09-10 16:22:03,-96
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,644,2024-09-10 18:22:03,-300
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,544,2024-09-10 19:22:03,-400
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,664,2024-09-10 20:22:03,-280
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,293,2024-09-10 21:22:03,-651
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,528,2024-09-10 22:22:03,-416
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,518,2024-09-10 23:22:03,-426
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,696,2024-09-10 00:22:03,-248
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,793,2024-09-10 01:22:03,-151
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,975,2024-09-10 02:22:03,31
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,915,2024-09-10 03:22:03,-29
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,1229,2024-09-10 04:22:03,285
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,1281,2024-09-10 05:22:03,337
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,1113,2024-09-10 06:22:03,169
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,1356,2024-09-10 07:22:03,412
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,1285,2024-09-10 08:22:03,341
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,1356,2024-09-10 09:22:03,412
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,1201,2024-09-10 10:22:03,257
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,1347,2024-09-10 11:22:03,403
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,1241,2024-09-10 12:22:03,297
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,1575,2024-09-10 13:22:03,631
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,1308,2024-09-10 14:22:03,364
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,806,2024-09-10 15:22:03,-138
"Howrah Railway Station, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",3645,944,1001,2024-09-10 16:22:03,57
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,945,2024-09-10 18:22:03,35
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,887,2024-09-10 19:22:03,-23
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,832,2024-09-10 20:22:03,-78
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,559,2024-09-10 21:22:03,-351
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,652,2024-09-10 22:22:03,-258
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,900,2024-09-10 23:22:03,-10
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,786,2024-09-10 00:22:03,-124
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,571,2024-09-10 01:22:03,-339
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,958,2024-09-10 02:22:03,48
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,650,2024-09-10 03:22:03,-260
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,900,2024-09-10 04:22:03,-10
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,1330,2024-09-10 05:22:03,420
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,1425,2024-09-10 06:22:03,515
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,1460,2024-09-10 07:22:03,550
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,1480,2024-09-10 08:22:03,570
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,1353,2024-09-10 09:22:03,443
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,1204,2024-09-10 10:22:03,294
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,1612,2024-09-10 11:22:03,702
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,1181,2024-09-10 12:22:03,271
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,1509,2024-09-10 13:22:03,599
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,1471,2024-09-10 14:22:03,561
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,1173,2024-09-10 15:22:03,263
"Howrah Railway Station, Kolkata, West Bengal","Esplanade, Kolkata, West Bengal",4176,910,978,2024-09-10 16:22:03,68
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,1986,2024-09-11 17:22:03,-302
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,2109,2024-09-11 18:22:03,-179
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,1988,2024-09-11 19:22:03,-300
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,1459,2024-09-11 20:22:03,-829
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,1794,2024-09-11 21:22:03,-494
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,1787,2024-09-11 22:22:03,-501
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,1668,2024-09-11 23:22:03,-620
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,1578,2024-09-11 00:22:03,-710
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,2091,2024-09-11 01:22:03,-197
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,2388,2024-09-11 02:22:03,100
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,2729,2024-09-11 03:22:03,441
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,2903,2024-09-11 04:22:03,615
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,2584,2024-09-11 05:22:03,296
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,2543,2024-09-11 06:22:03,255
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,2771,2024-09-11 07:22:03,483
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,2943,2024-09-11 08:22:03,655
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,3365,2024-09-11 09:22:03,1077
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,2947,2024-09-11 10:22:03,659
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,2648,2024-09-11 11:22:03,360
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,3334,2024-09-11 12:22:03,1046
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,3495,2024-09-11 13:22:03,1207
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,3470,2024-09-11 14:22:03,1182
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,2684,2024-09-11 15:22:03,396
"Ballygunge, Kolkata, West Bengal","Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal",19955,2288,2483,2024-09-11 16:22:03,195
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,1798,2024-09-11 17:22:03,-112
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,1768,2024-09-11 18:22:03,-142
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,1730,2024-09-11 19:22:03,-180
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,1267,2024-09-11 20:22:03,-643
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,1176,2024-09-11 21:22:03,-734
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,1439,2024-09-11 22:22:03,-471
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,1186,2024-09-11 23:22:03,-724
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,1188,2024-09-11 00:22:03,-722
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,1356,2024-09-11 01:22:03,-554
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,2185,2024-09-11 02:22:03,275
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,2182,2024-09-11 03:22:03,272
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,3118,2024-09-11 04:22:03,1208
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,2864,2024-09-11 05:22:03,954
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,2433,2024-09-11 06:22:03,523
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,2424,2024-09-11 07:22:03,514
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,2448,2024-09-11 08:22:03,538
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,2596,2024-09-11 09:22:03,686
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,2292,2024-09-11 10:22:03,382
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,2374,2024-09-11 11:22:03,464
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,2382,2024-09-11 12:22:03,472
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,2649,2024-09-11 13:22:03,739
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,2501,2024-09-11 14:22:03,591
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,2168,2024-09-11 15:22:03,258
"Ballygunge, Kolkata, West Bengal","New Town, Kolkata, West Bengal",16471,1910,1776,2024-09-11 16:22:03,-134
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,4088,2024-09-11 17:22:03,191
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,3332,2024-09-11 18:22:03,-565
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,3161,2024-09-11 19:22:03,-736
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,2799,2024-09-11 20:22:03,-1098
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,2840,2024-09-11 21:22:03,-1057
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,2778,2024-09-11 22:22:03,-1119
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,2655,2024-09-11 23:22:03,-1242
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,2893,2024-09-11 00:22:03,-1004
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,3440,2024-09-11 01:22:03,-457
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,4192,2024-09-11 02:22:03,295
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,4689,2024-09-11 03:22:03,792
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,5046,2024-09-11 04:22:03,1149
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,5018,2024-09-11 05:22:03,1121
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,4783,2024-09-11 06:22:03,886
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,4929,2024-09-11 07:22:03,1032
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,4698,2024-09-11 08:22:03,801
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,4551,2024-09-11 09:22:03,654
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,4975,2024-09-11 10:22:03,1078
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,4592,2024-09-11 11:22:03,695
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,5309,2024-09-11 12:22:03,1412
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,5297,2024-09-11 13:22:03,1400
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,4821,2024-09-11 14:22:03,924
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,4637,2024-09-11 15:22:03,740
"Ballygunge, Kolkata, West Bengal","Barasat, Kolkata, West Bengal",31032,3897,4178,2024-09-11 16:22:03,281
"Ballygunge, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",6403,1309,969,2024-09-11 17:22:03,-340
"Ballygunge, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",6518,1344,852,2024-09-11 18:22:03,-492
"Ballygunge, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",6403,1309,666,2024-09-11 19:22:03,-643
"Ballygunge, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",6403,1309,704,2024-09-11 20:22:03,-605
"Ballygunge, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",6403,1309,959,2024-09-11 21:22:03,-350
"Ballygunge, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",6403,1309,659,2024-09-11 22:22:03,-650
"Ballygunge, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",6518,1344,665,2024-09-11 23:22:03,-679
"Ballygunge, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",6518,1344,869,2024-09-11 00:22:03,-475
"Ballygunge, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",6518,1344,1501,2024-09-11 01:22:03,157
"Ballygunge, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",9617,1459,1648,2024-09-11 02:22:03,189
"Ballygunge, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",6247,1297,1097,2024-09-11 03:22:03,-200
"Ballygunge, Kolkata, West Bengal","Victoria Memorial, Kolkata, West Bengal",6518,1344,1562,2024-09-11 04:22:03,218
